,xtf_id,Nummer,Bezeichnung,BetrieblicheBezeichnung,Laenge,Kantenhoehe,Gueltigkeit_BeginnGueltigkeit,Gueltigkeit_EndeGueltigkeit,Gueltigkeit_Stand,rHaltestelle,E,N,H,Name
24692,ch14uvag00231193,ch:1:sloid:92676:0:333238,U,01,,,20260325,,20260412,ch14uvag00042710,2500313.2697,1114711.62876,0,"Vessy, Vüy"
24695,ch14uvag00228701,ch:1:sloid:92648:0:221394,F,01,,,20260325,,20260412,ch14uvag00040358,2498907.20366,1123803.80392,0,"Bellevue GE, Planet"
24696,ch14uvag00228617,ch:1:sloid:92690:0:866788,Q,01,,,20260325,,20260412,ch14uvag00043072,2487432.20231,1112729.84843,0,"Chancy, usine"
24697,ch14uvag00235930,ch:1:sloid:92682:0:95777,L,00,,,20260325,,20260412,ch14uvag00042720,2500529.98603,1115605.96898,0,"Carouge GE, Val-d'Arve"
24701,ch14uvag00228697,ch:1:sloid:92689:0:464652,U,01,,,20260325,,20260412,ch14uvag00043075,2486723.89426,1111962.2527,0,"Chancy, Raclerets"
24702,ch14uvag00228618,ch:1:sloid:92688:0:129570,R,00,,,20260325,,20260412,ch14uvag00043074,2486935.65351,1112140.7722,0,"Chancy, Les Bouveries"
24703,ch14uvag00235776,ch:1:sloid:92664:0:81246,Q,01,,,20260325,,20260412,ch14uvag00040804,2493590.2908,1114351.53391,0,"Bernex, Guillon"
24705,ch14uvag00231849,ch:1:sloid:92651:0:538765,P,00,,,20260325,,20260412,ch14uvag00040787,2495125.3332,1117190.27183,0,"Bernex, Blanchards"
24707,ch14uvag00258797,ch:1:sloid:80633:0:184589,,01,,,20260327,,20260412,ch14uvag00043078,2590603.0,1121941.0,0,"Savièse, Chandolin sommet"
24708,ch14uvag00288009,ch:1:sloid:7343::2,,02,,,20260327,,20260412,ch14uvag00225040,2654134.09287,1209706.60887,0,"Malters, Ennigen"
24715,ch14uvag00228912,ch:1:sloid:92698:0:282275,U,00,,,20260325,,20260412,ch14uvag00042933,2503350.50203,1116786.68248,0,"Chêne-Bougeries, Parc Stagni"
24716,ch14uvag00228879,ch:1:sloid:92702:0:722204,I,01,,,20260325,,20260412,ch14uvag00042937,2502935.86738,1115247.45026,0,"Chêne-Bougeries, Villette"
24717,ch14uvag00228949,ch:1:sloid:92709:0:298702,N,03,,,20260325,,20260412,ch14uvag00042946,2503932.54953,1116604.34522,0,"Chêne-Bourg, Peillonnex"
24718,ch14uvag00228882,ch:1:sloid:92692:0:960494,G,01,,,20260325,,20260412,ch14uvag00042924,2502648.0054,1115409.45131,0,"Chêne-Bougeries, Calandrini"
24719,ch14uvag00228748,ch:1:sloid:92724:0:15683,D,00,,,20260325,,20260412,ch14uvag00043506,2504684.40405,1123013.83966,0,"Collonge-Bellerive, Bellerive"
24721,ch14uvag00334300,ch:1:sloid:78429:0:02,B,02,,,20260327,,20260412,ch14uvag00039438,2765659.0,1255589.0,0,"Au SG, Oberdorf"
24725,ch14uvag00228953,ch:1:sloid:92711:0:608891,B,04,,,20260325,,20260412,ch14uvag00042948,2504715.53788,1117697.95727,0,"Chêne-Bourg, Petit-Bel-Air"
24728,ch14uvag00228707,ch:1:sloid:92725:0:384806,C,02,,,20260325,,20260412,ch14uvag00043507,2504460.95726,1122605.85448,0,"Collonge-Bellerive, Bois-Caran"
24729,ch14uvag00228917,ch:1:sloid:92696:0:465420,O,00,,,20260325,,20260412,ch14uvag00042930,2504075.22028,1117495.27346,0,"Chêne-Bougeries, Léonard-Sismondi"
24730,ch14uvag00231367,ch:1:sloid:92686:0:543243,V,01,,,20260325,,20260412,ch14uvag00042731,2490566.74003,1114145.99049,0,"Cartigny, La Passe"
24731,ch14uvag00231370,ch:1:sloid:92685:0:763084,X,01,,,20260325,,20260412,ch14uvag00042729,2490806.62038,1113745.62225,0,"Cartigny, Eaumorte croisée"
24732,ch14uvag00228913,ch:1:sloid:92693:0:737957,T,00,,,20260325,,20260412,ch14uvag00042925,2504102.62018,1117951.24914,0,"Chêne-Bougeries, Castan"
24740,ch14uvag00231374,ch:1:sloid:92684:0:232625,O,00,,,20260325,,20260412,ch14uvag00042730,2491497.00889,1114387.80861,0,"Cartigny, Croix-en-Champagne"
24744,ch14uvag00231364,ch:1:sloid:92687:0:884176,R,01,,,20260325,,20260412,ch14uvag00042732,2490614.48282,1114710.00078,0,"Cartigny, Moulin-de-Vert"
24748,ch14uvag00228715,ch:1:sloid:92730:0:248765,T,00,,,20260325,,20260412,ch14uvag00062204,2505192.93423,1121744.58585,0,"Vésenaz, Californie"
24751,ch14uvag00228908,ch:1:sloid:92706:0:172187,Y,00,,,20260325,,20260412,ch14uvag00042940,2503306.85235,1117078.8273,0,"Chêne-Bougeries,Grange-Falquet"
24752,ch14uvag00228841,ch:1:sloid:92707:0:678090,T,01,,,20260325,,20260412,ch14uvag00042944,2504150.3371,1117238.2372,0,"Chêne-Bourg, De-Haller"
24753,ch14uvag00257947,ch:1:sloid:7338:0:13140,,01,,,20260327,,20260412,ch14uvag00225408,2718255.0,1113034.0,0,"S. Antonino, Stazione"
24754,ch14uvag00327326,ch:1:sloid:1012:1:1,1,801,,,20241121,,20260412,ch14uvag00043913,2501539.78792,1124447.52387,0,Creux-de-Genthod
24756,ch14uvag00228916,ch:1:sloid:92705:0:376294,W,01,,,20260325,,20260412,ch14uvag00042927,2503952.69727,1117872.4284,0,"Chêne-Bougeries, Coq-d'Inde"
24757,ch14uvag00228623,ch:1:sloid:92733:0:272953,N,00,,,20260325,,20260412,ch14uvag00062201,2504376.86357,1121485.09118,0,"Vésenaz, église"
24758,ch14uvag00236408,ch:1:sloid:92729:0:903131,N,00,,,20260325,,20260412,ch14uvag00062203,2505453.01326,1122449.5064,0,"Vésenaz, Bois-Galland"
24760,ch14uvag00228302,ch:1:sloid:92745:0:235409,J,01,,,20260325,,20260412,ch14uvag00043522,2503491.15792,1119607.26906,0,"Cologny, Fraidieu"
24761,ch14uvag00228729,ch:1:sloid:92728:0:128181,E,01,,,20260325,,20260412,ch14uvag00043511,2505186.16177,1123686.66534,0,"Collonge-Bellerive, Savonnière (Hôpital Bellerive)"
24762,ch14uvag00228887,ch:1:sloid:92701:0:127772,H,02,,,20260325,,20260412,ch14uvag00042936,2503080.43699,1116492.72314,0,"Chêne-Bougeries, Vallon"
24763,ch14uvag00228944,ch:1:sloid:92716:0:857355,O,00,,,20260325,,20260412,ch14uvag00042952,2503791.35019,1116415.87855,0,"Chêne-Bourg, Stade Trois-Chêne"
24764,ch14uvag00290206,ch:1:sloid:92717:0:338149,L,00,,,20260325,,20260412,ch14uvag00043281,2505307.17827,1120875.89594,0,"Choulex, Bonvard"
24766,ch14uvag00236201,ch:1:sloid:92751:0:582975,O,00,,,20260325,,20260412,ch14uvag00043529,2503336.64072,1120353.47459,0,"Cologny, Ruth"
24768,ch14uvag00228308,ch:1:sloid:92744:0:192696,M,01,,,20260325,,20260412,ch14uvag00043521,2503367.72789,1118753.92329,0,"Cologny, Falquets"
24769,ch14uvag00228710,ch:1:sloid:92734:0:660856,G,01,,,20260325,,20260412,ch14uvag00062208,2504342.83909,1122073.81143,0,"Vésenaz, La Bise"
24771,ch14uvag00296337,ch:1:sloid:92719:0:677503,D,02,,,20260325,,20260412,ch14uvag00043286,2505461.38313,1120636.44367,0,"Choulex, Rouette"
24773,ch14uvag00228711,ch:1:sloid:92732:0:529733,K,01,,,20260325,,20260412,ch14uvag00062207,2505058.52471,1121211.43084,0,"Vésenaz, Crêts-de-la-Capite"
24779,ch14uvag00228892,ch:1:sloid:92704:0:587311,G,01,,,20260325,,20260412,ch14uvag00042939,2503324.53555,1116190.78331,0,"Chêne-Bougeries, Collège Claparède"
24780,ch14uvag00228414,ch:1:sloid:92749:0:114079,G,00,,,20260325,,20260412,ch14uvag00043527,2502929.54796,1119682.8199,0,"Cologny, Montalègre"
24781,ch14uvag00240504,ch:1:sloid:6377:0:2,2,02,,,20260327,,20260412,ch14uvag00042434,2749718.28441,1248783.84754,0,Bühler
24782,ch14uvag00261544,ch:1:sloid:7877:0:194656,,01,,,20260327,,20260412,ch14uvag00059845,2619668.0,1168894.0,0,"Spiez, Altersheim"
24783,ch14uvag00263783,ch:1:sloid:73070:0:589802,,01,,,20260327,,20260412,ch14uvag00061786,2673074.0,1215952.0,0,"Udligenswil, alte Post"
24786,ch14uvag00235565,ch:1:sloid:90086:0:1,,01,,,20260327,,20260412,ch14uvag00040716,2600933.374,1201672.62,0,"Bern, Scheibenrain"
24791,ch14uvag00228300,ch:1:sloid:92752:0:506751,U,01,,,20260325,,20260412,ch14uvag00043530,2502994.93605,1119100.26619,0,"Cologny, temple"
24792,ch14uvag00228306,ch:1:sloid:92743:0:332318,F,01,,,20260325,,20260412,ch14uvag00043520,2503157.96965,1117852.21043,0,"Cologny, Clos du Môlan"
24793,ch14uvag00228924,ch:1:sloid:92760:0:193160,D,01,,,20260325,,20260412,ch14uvag00043713,2505586.92676,1124351.43423,0,"Corsier GE, port"
24794,ch14uvag00231808,ch:1:sloid:92759:0:383392,Y,00,,,20260325,,20260412,ch14uvag00043591,2494994.54674,1113889.28658,0,"Bernex, Les Oulaines"
24796,ch14uvag00228316,ch:1:sloid:92740:0:156085,M,00,,,20260325,,20260412,ch14uvag00043517,2503805.20475,1119975.74199,0,"Cologny, Bessinge"
24797,ch14uvag00228406,ch:1:sloid:92721:0:816827,K,00,,,20260325,,20260412,ch14uvag00043481,2498737.26136,1124853.55797,0,"Collex, La Prêle"
24798,ch14uvag00228400,ch:1:sloid:92720:0:107142,P,01,,,20260325,,20260412,ch14uvag00043479,2498757.45046,1125364.91451,0,"Collex, école"
24799,ch14uvag00228419,ch:1:sloid:92748:0:967603,G,00,,,20260325,,20260412,ch14uvag00043526,2502913.29645,1118288.4023,0,"Cologny, Le-Fort"
24800,ch14uvag00228921,ch:1:sloid:92765:0:111344,E,00,,,20260325,,20260412,ch14uvag00043716,2505803.7903,1124675.19751,0,"Corsier GE, Prés-Palais"
24801,ch14uvag00228312,ch:1:sloid:92747:0:769417,L,00,,,20260325,,20260412,ch14uvag00043525,2504010.79762,1121215.50476,0,"Cologny, La Belotte"
24802,ch14uvag00228713,ch:1:sloid:92737:0:981443,D,00,,,20260325,,20260412,ch14uvag00062213,2505009.62611,1122313.13629,0,"Vésenaz, Petray"
24804,ch14uvag00236151,ch:1:sloid:92754:0:499080,S,01,,,20260325,,20260412,ch14uvag00043586,2495718.162,1115799.927,0,"Confignon, Bains de Cressy"
24805,ch14uvag00228662,ch:1:sloid:92766:0:12631,P,01,,,20260325,,20260412,ch14uvag00044093,2487970.8587,1118121.0827,0,"Dardagny, Essertines"
24806,ch14uvag00228969,ch:1:sloid:92757:0:928874,P,01,,,20260325,,20260412,ch14uvag00043589,2495941.54542,1115543.17531,0,"Confignon, Berthet"
24807,ch14uvag00228705,ch:1:sloid:92736:0:439256,V,00,,,20260325,,20260412,ch14uvag00062210,2504558.57921,1121893.41686,0,"Vésenaz, Mancy"
24810,ch14uvag00262134,ch:1:sloid:73080:0:456744,,02,,,20260327,,20260412,ch14uvag00057644,2675419.0,1221382.0,0,"Rotkreuz, Schulanlagen"
24811,ch14uvag00296352,ch:1:sloid:73089::1,A,01,,,20260327,,20260412,ch14uvag00038883,2690604.3868,1193111.68127,0,"Altdorf UR, Allmend"
24816,ch14uvag00228725,ch:1:sloid:92738:0:382285,G,01,,,20260325,,20260412,ch14uvag00062214,2506285.77244,1123371.0494,0,"Vésenaz, Repentance"
24818,ch14uvag00228413,ch:1:sloid:92753:0:58051,L,01,,,20260325,,20260412,ch14uvag00043531,2503096.89662,1120013.69833,0,"Cologny, Tour-Carrée"
24822,ch14uvag00236136,ch:1:sloid:92741:0:589231,S,00,,,20260325,,20260412,ch14uvag00043518,2503779.46599,1120958.79328,0,"Cologny, Boissier"
24824,ch14uvag00379891,ch:1:sloid:70693:0:804136,,,,,20241121,,20260412,ch14uvag00062414,2584107.47389,1104698.04245,0,"Verbier, Médran"
24828,ch14uvag00228865,ch:1:sloid:93030:0:332351,S,00,,,20260325,,20260412,ch14uvag00055544,2496645.44063,1116091.84122,0,"Onex, cité"
24829,ch14uvag00230963,ch:1:sloid:93057:0:613756,T,00,,,20260325,,20260412,ch14uvag00056120,2498450.43245,1114160.39325,0,"Plan-les-Ouates, Communes-Réunies"
24830,ch14uvag00230727,ch:1:sloid:93078:0:25158,U,01,,,20260325,,20260412,ch14uvag00056441,2499725.82153,1120933.39561,0,"Pregny, Penthes"
24831,ch14uvag00231621,ch:1:sloid:93026:0:653139,G,00,,,20260325,,20260412,ch14uvag00053369,2494552.70302,1120642.45496,0,"Meyrin, village"
24833,ch14uvag00384558,ch:1:sloid:92762:0:924,Z,98,,,20260325,,20260412,ch14uvag00043714,2506591.8297,1123751.52376,0,"Corsier GE, Le Soleil"
24835,ch14uvag00228860,ch:1:sloid:93043:0:370820,Q,00,,,20260325,,20260412,ch14uvag00055561,2496984.35422,1115954.12346,0,"Onex, Duret"
24837,ch14uvag00228728,ch:1:sloid:92726:0:716778,I,01,,,20260325,,20260412,ch14uvag00043509,2505450.18338,1123903.22223,0,"Collonge-Bellerive, La Gabiule"
24838,ch14uvag00228975,ch:1:sloid:93028:0:859794,R,01,,,20260325,,20260412,ch14uvag00055548,2497020.27946,1115100.74243,0,"Onex, Belle-Cour"
24843,ch14uvag00228980,ch:1:sloid:93031:0:306644,W,00,,,20260325,,20260412,ch14uvag00055549,2495928.09041,1115734.91276,0,"Onex, Vallet"
24844,ch14uvag00279763,ch:1:sloid:10569:0:210860,B,02,,,20260327,,20260412,ch14uvag00279424,2592113.14,1116162.58,0,"Veysonnaz, Tierpeu"
24846,ch14uvag00296372,ch:1:sloid:73123::1,A,01,,,20260327,,20260412,ch14uvag00059880,2699781.0,1191661.0,0,"Spiringen, Glätti"
24848,ch14uvag00228928,ch:1:sloid:92763:0:580842,F,04,,,20260325,,20260412,ch14uvag00043715,2506816.68212,1124076.66603,0,"Corsier GE, Maisons-Neuves"
24850,ch14uvag00230981,ch:1:sloid:93063:0:80534,O,00,,,20260325,,20260412,ch14uvag00056128,2498342.43253,1113523.51177,0,"Plan-les-Ouates, Nant-Malet"
24852,ch14uvag00228987,ch:1:sloid:93027:0:260100,W,01,,,20260325,,20260412,ch14uvag00055547,2497173.36301,1115821.12292,0,"Onex, Bandol"
24854,ch14uvag00230861,ch:1:sloid:93056:0:186506,J,01,,,20260325,,20260412,ch14uvag00056118,2497385.1236,1113769.60775,0,"Plan-les-Ouates, Champ-des-Filles"
24858,ch14uvag00230386,ch:1:sloid:93077:0:977322,S,01,,,20260325,,20260412,ch14uvag00056439,2499908.55713,1121470.11775,0,"Pregny, mairie"
24859,ch14uvag00230874,ch:1:sloid:93070:0:737666,Q,01,,,20260325,,20260412,ch14uvag00056136,2498566.27121,1114184.04493,0,"Plan-les-Ouates, Trèfle-Blanc"
24862,ch14uvag00228846,ch:1:sloid:93044:0:840367,K,00,,,20260325,,20260412,ch14uvag00042854,2495374.73386,1112466.95433,0,"Certoux, Foulon"
24863,ch14uvag00228867,ch:1:sloid:93038:0:746498,Z,01,,,20260325,,20260412,ch14uvag00055545,2496921.15278,1116496.49366,0,"Onex, marché"
24865,ch14uvag00230192,ch:1:sloid:93083:0:603889,B,01,,,20260325,,20260412,ch14uvag00056566,2507535.86736,1118145.66791,0,"Puplinge, Cornière"
24867,ch14uvag00228368,ch:1:sloid:93080:0:983935,D,01,,,20260325,,20260412,ch14uvag00056454,2507886.35424,1118001.77462,0,"Presinge, Bornes"
24868,ch14uvag00230872,ch:1:sloid:93051:0:919253,E,00,,,20260325,,20260412,ch14uvag00056113,2496786.69332,1113197.61753,0,"Plan-les-Ouates, Au Contour"
24869,ch14uvag00228973,ch:1:sloid:93039:0:435944,O,00,,,20260325,,20260412,ch14uvag00055558,2497096.88992,1115274.27974,0,"Onex, Montesquiou"
24871,ch14uvag00228849,ch:1:sloid:93045:0:898784,M,00,,,20260325,,20260412,ch14uvag00042853,2495185.85153,1112526.02038,0,"Certoux, village"
24874,ch14uvag00230864,ch:1:sloid:93065:0:219880,N,01,,,20260325,,20260412,ch14uvag00056129,2497168.71457,1113626.06145,0,"Plan-les-Ouates, Pré-Fleuri"
24875,ch14uvag00230978,ch:1:sloid:93071:0:829745,H,01,,,20260325,,20260412,ch14uvag00056137,2497839.62899,1113745.55998,0,"Plan-les-Ouates, Vélodrome"
24877,ch14uvag00228862,ch:1:sloid:93035:0:448444,X,03,,,20260325,,20260412,ch14uvag00055554,2496908.00833,1116296.40643,0,"Onex, Gros-Chêne"
24878,ch14uvag00228361,ch:1:sloid:93081:0:899922,I,00,,,20260325,,20260412,ch14uvag00056456,2508412.9606,1118563.97579,0,"Presinge, Grand-Cara"
24880,ch14uvag00228971,ch:1:sloid:93034:0:575629,S,00,,,20260325,,20260412,ch14uvag00055553,2497333.19715,1115135.81446,0,"Onex, Genévrière"
24881,ch14uvag00230989,ch:1:sloid:93067:0:849817,N,00,,,20260325,,20260412,ch14uvag00056133,2498529.09671,1112901.39606,0,"Plan-les-Ouates, Saconnex-d'Arve"
24882,ch14uvag00228853,ch:1:sloid:93046:0:393918,P,01,,,20260325,,20260412,ch14uvag00055909,2495896.52482,1112107.0857,0,"Perly, douane"
24884,ch14uvag00235798,ch:1:sloid:93032:0:364425,V,01,,,20260325,,20260412,ch14uvag00055550,2496730.20873,1116409.06998,0,"Onex, Bois Carrien"
24890,ch14uvag00230971,ch:1:sloid:93064:0:22519,R,01,,,20260325,,20260412,ch14uvag00056114,2498194.28814,1113985.504,0,"Plan-les-Ouates, Aviateurs"
24892,ch14uvag00230195,ch:1:sloid:93082:0:863426,T,01,,,20260325,,20260412,ch14uvag00056565,2507103.9671,1118378.17421,0,"Puplinge, Aumônes"
24893,ch14uvag00230188,ch:1:sloid:93084:0:849687,R,01,,,20260325,,20260412,ch14uvag00056569,2506641.95157,1118550.8846,0,"Puplinge, Frémis"
24894,ch14uvag00232041,ch:1:sloid:93088:0:911582,N,01,,,20260325,,20260412,ch14uvag00057773,2489137.8755,1118034.7341,0,"Russin, La Chaumaz"
24896,ch14uvag00228993,ch:1:sloid:93112:0:326217,Q,00,,,20260325,,20260412,ch14uvag00061362,2504431.90367,1116508.08831,0,"Thônex, Graveson"
24897,ch14uvag00230731,ch:1:sloid:93075:0:635131,L,01,,,20260325,,20260412,ch14uvag00043007,2499440.38215,1122288.80764,0,"Chambésy, Foretaille"
24898,ch14uvag00230870,ch:1:sloid:93059:0:916574,X,00,,,20260325,,20260412,ch14uvag00056122,2497073.47341,1113338.63696,0,"Plan-les-Ouates, Galaise"
24899,ch14uvag00329394,ch:1:sloid:93073:0:698684,B,10,,,20260325,,20260412,ch14uvag00056140,2496854.482,1113665.823,0,"Plan-les-Ouates, ZIPLO"
24901,ch14uvag00228365,ch:1:sloid:93079:0:532882,E,00,,,20260325,,20260412,ch14uvag00056455,2508133.41122,1118206.72356,0,"Presinge, Cara-Douane"
24904,ch14uvag00230980,ch:1:sloid:93068:0:113014,B,00,,,20260325,,20260412,ch14uvag00056134,2499153.36101,1113681.87019,0,"Plan-les-Ouates, Serves"
24905,ch14uvag00384127,ch:1:sloid:93096:0:755,T,99,,,20260325,,20260412,ch14uvag00058350,2493938.9,1120138.3,0,"Satigny, Les Maladières"
24908,ch14uvag00238188,ch:1:sloid:31080:0:574971,,01,,,20260327,,20260412,ch14uvag00099825,2608476.0,1150658.0,0,Weng (Tschenten)
24909,ch14uvag00270431,ch:1:sloid:70982:0:570925,,02,,,20260327,,20260412,ch14uvag00052852,2567087.0,1101297.0,0,"Martigny-Combe, Mayens-Basses"
24910,ch14uvag00230983,ch:1:sloid:93053:0:946168,R,00,,,20260325,,20260412,ch14uvag00056116,2498850.2321,1113329.37607,0,"Plan-les-Ouates, Bellins"
24911,ch14uvag00228811,ch:1:sloid:93098:0:178271,S,00,,,20260325,,20260412,ch14uvag00062489,2493730.07352,1119322.57548,0,"Satigny, Moulières"
24916,ch14uvag00240781,ch:1:sloid:95142:0:7,,07,,,20260327,,20260412,ch14uvag00040753,2599622.0,1198272.0,0,"Bern, Weissenbühl (Tram)"
24919,ch14uvag00232038,ch:1:sloid:93089:0:306225,L,01,,,20260325,,20260412,ch14uvag00057774,2488768.4814,1118323.5806,0,"Russin, Les Baillets"
24920,ch14uvag00230187,ch:1:sloid:93086:0:117070,L,01,,,20260325,,20260412,ch14uvag00056568,2506489.42617,1117939.53371,0,"Puplinge, Les Petoux"
24921,ch14uvag00230728,ch:1:sloid:93074:0:37560,I,00,,,20260325,,20260412,ch14uvag00043006,2499680.95354,1122303.79327,0,"Chambésy, Caron"
24922,ch14uvag00228781,ch:1:sloid:93091:0:840117,I,00,,,20260325,,20260412,ch14uvag00058340,2492722.87852,1117209.35688,0,"Satigny, Bois-de-Bay"
24923,ch14uvag00229013,ch:1:sloid:93133:0:456861,G,01,,,20260325,,20260412,ch14uvag00062339,2505563.9755,1119330.43203,0,"Vandoeuvres, Les Bougeries"
24924,ch14uvag00228817,ch:1:sloid:93099:0:392023,J,01,,,20260325,,20260412,ch14uvag00058354,2493273.29927,1120146.76495,0,"Satigny, Pré-de-la-Fontaine"
24926,ch14uvag00228999,ch:1:sloid:93111:0:377266,Q,00,,,20260325,,20260412,ch14uvag00061361,2503795.64577,1115596.38173,0,"Thônex, Fossard"
24927,ch14uvag00228939,ch:1:sloid:93128:0:295252,S,01,,,20260325,,20260412,ch14uvag00062334,2504978.84528,1118494.78021,0,"Vandoeuvres, Cocuaz"
24928,ch14uvag00228992,ch:1:sloid:93118:0:435432,D,07,,,20260325,,20260412,ch14uvag00061367,2504894.0882,1116397.83331,0,"Thônex, Moillesulaz"
24929,ch14uvag00228788,ch:1:sloid:93093:0:87974,K,00,,,20260325,,20260412,ch14uvag00058344,2493975.3018,1117437.3479,0,"Satigny, Camping Bois-de-Bay"
24932,ch14uvag00228833,ch:1:sloid:93114:0:209182,D,00,,,20260325,,20260412,ch14uvag00061364,2505809.4835,1118110.83001,0,"Thônex, Jumelles"
24933,ch14uvag00236153,ch:1:sloid:93106:0:611020,U,01,,,20260325,,20260412,ch14uvag00061356,2504257.11966,1116185.74144,0,"Thônex, Jeandin"
24935,ch14uvag00228829,ch:1:sloid:93122:0:766399,R,00,,,20260325,,20260412,ch14uvag00061373,2505607.71701,1117319.93143,0,"Thônex, Sillons"
24938,ch14uvag00228790,ch:1:sloid:93095:0:732652,U,00,,,20260325,,20260412,ch14uvag00058348,2490707.72019,1119652.13073,0,"Satigny, Crédery"
24939,ch14uvag00229007,ch:1:sloid:93117:0:596246,N,01,,,20260325,,20260412,ch14uvag00061355,2504220.69104,1115904.07972,0,"Thônex, mairie"
24941,ch14uvag00230181,ch:1:sloid:93119:0:165361,H,00,,,20260325,,20260412,ch14uvag00061368,2506096.81526,1117642.38713,0,"Thônex, Mon-Idée"
24948,ch14uvag00228937,ch:1:sloid:93134:0:995234,Q,01,,,20260325,,20260412,ch14uvag00062340,2504538.36627,1118282.08987,0,"Vandoeuvres, Loveré"
24949,ch14uvag00228997,ch:1:sloid:93123:0:462292,J,00,,,20260325,,20260412,ch14uvag00061374,2503450.29276,1115214.11551,0,"Thônex, Sous-Villette"
24951,ch14uvag00228797,ch:1:sloid:93104:0:725520,Q,00,,,20260325,,20260412,ch14uvag00058357,2490781.77258,1118005.34517,0,"Satigny, Taboret"
24952,ch14uvag00228786,ch:1:sloid:93105:0:84466,P,01,,,20260325,,20260412,ch14uvag00058358,2493276.02469,1117150.05635,0,"Satigny, Terre Mousson"
24953,ch14uvag00229021,ch:1:sloid:93136:0:204159,N,00,,,20260325,,20260412,ch14uvag00062342,2503690.92393,1118847.1115,0,"Vandoeuvres, Planta"
24955,ch14uvag00231766,ch:1:sloid:92906:0:25202,J,01,,,20260325,,20260412,ch14uvag00046894,2499848.6354,1117734.45011,0,"Genève, Stand"
24957,ch14uvag00230954,ch:1:sloid:93143:0:980793,W,00,,,20260325,,20260412,ch14uvag00062468,2494591.07683,1118164.474,0,"Vernier, Bois-Chébé"
24958,ch14uvag00231057,ch:1:sloid:93138:0:693151,E,04,,,20260325,,20260412,ch14uvag00062463,2497610.4436,1118009.24332,0,"Vernier, Avenue de l'Ain"
24960,ch14uvag00232027,ch:1:sloid:92909:0:654855,P,00,,,20260325,,20260412,ch14uvag00046895,2500395.3218,1117418.59251,0,"Genève, Taconnerie"
24961,ch14uvag00229011,ch:1:sloid:93120:0:996872,N,00,,,20260325,,20260412,ch14uvag00061370,2505238.39992,1117014.8993,0,"Thônex, Pierre à Bochet"
24963,ch14uvag00231097,ch:1:sloid:93149:0:69034,V,00,,,20260325,,20260412,ch14uvag00062472,2494405.29316,1118407.37481,0,"Vernier, Canada"
24969,ch14uvag00228835,ch:1:sloid:93121:0:438457,U,01,,,20260325,,20260412,ch14uvag00061371,2505808.8598,1117483.82042,0,"Thônex, Plein-Sud"
24970,ch14uvag00228996,ch:1:sloid:93124:0:615990,L,00,,,20260325,,20260412,ch14uvag00061375,2504377.53857,1116050.75732,0,"Thônex, Vallard"
24973,ch14uvag00231449,ch:1:sloid:92911:0:959536,B,01,,,20260325,,20260412,ch14uvag00046898,2498802.81641,1120054.29956,0,"Genève, Tourelle"
24976,ch14uvag00257509,ch:1:sloid:72607:0:859823,,01,,,20260327,,20260412,ch14uvag00041701,2667099.0,1245421.0,0,"Bremgarten AG, Stockweier"
24977,ch14uvag00231459,ch:1:sloid:92904:0:204490,P,00,,,20260325,,20260412,ch14uvag00046891,2499160.92886,1117781.26063,0,"Genève, Seujet"
24981,ch14uvag00231033,ch:1:sloid:93126:0:514068,R,01,,,20260325,,20260412,ch14uvag00061591,2500080.1839,1113774.2136,0,"Troinex, Rivolette"
24982,ch14uvag00231026,ch:1:sloid:93127:0:345224,D,01,,,20260325,,20260412,ch14uvag00061592,2500339.50296,1113079.56827,0,"Troinex, Saussac"
24985,ch14uvag00231099,ch:1:sloid:93150:0:730969,P,01,,,20260325,,20260412,ch14uvag00062476,2495832.94557,1119389.9123,0,"Vernier, Champ-Claude"
